Name;Long;Lat;ModuleName;ModuleType
Indoor;2.0683770179749;47.851787567139;Exterieur;Outdoor
Timestamp;"Timezone : Europe/Paris";Temperature;Humidity
1595237400;"2020/07/20 11:30:00";22.6;69
1595248200;"2020/07/20 14:30:00";26.8;56
1595259000;"2020/07/20 17:30:00";27.3;51
1595269800;"2020/07/20 20:30:00";25.5;52
1595280600;"2020/07/20 23:30:00";22;55
1595291400;"2020/07/21 02:30:00";19.1;56
1595302200;"2020/07/21 05:30:00";17;64
1595313000;"2020/07/21 08:30:00";16.8;68
1595323800;"2020/07/21 11:30:00";21.6;57
1595334600;"2020/07/21 14:30:00";26;43
1595345400;"2020/07/21 17:30:00";26.7;38
1595356200;"2020/07/21 20:30:00";24.8;40
1595367000;"2020/07/21 23:30:00";21.1;46
1595377800;"2020/07/22 02:30:00";18.5;53
1595388600;"2020/07/22 05:30:00";15.9;66
1595399400;"2020/07/22 08:30:00";16.2;69
1595410200;"2020/07/22 11:30:00";21.6;55
1595421000;"2020/07/22 14:30:00";26.5;40
1595431800;"2020/07/22 17:30:00";26.7;36
1595442600;"2020/07/22 20:30:00";24.8;39
1595453400;"2020/07/22 23:30:00";20;48
1595464200;"2020/07/23 02:30:00";16.4;59
1595475000;"2020/07/23 05:30:00";14.2;68
1595485800;"2020/07/23 08:30:00";16;69
1595496600;"2020/07/23 11:30:00";22.8;51
1595507400;"2020/07/23 14:30:00";26.9;40
1595518200;"2020/07/23 17:30:00";27.4;38
1595529000;"2020/07/23 20:30:00";25.5;43
1595539800;"2020/07/23 23:30:00";23;52
1595550600;"2020/07/24 02:30:00";20.7;55
1595561400;"2020/07/24 05:30:00";18.9;57
1595572200;"2020/07/24 08:30:00";18.4;66
1595583000;"2020/07/24 11:30:00";22.5;60
1595593800;"2020/07/24 14:30:00";25.2;55
1595604600;"2020/07/24 17:30:00";25.9;52
1595615400;"2020/07/24 20:30:00";24.7;54
1595626200;"2020/07/24 23:30:00";20.8;65
1595637000;"2020/07/25 02:30:00";17.1;77
1595647800;"2020/07/25 05:30:00";15.4;84
1595658600;"2020/07/25 08:30:00";17.8;83
1595669400;"2020/07/25 11:30:00";22.3;71
1595680200;"2020/07/25 14:30:00";24.4;60
1595691000;"2020/07/25 17:30:00";23.9;62
1595701800;"2020/07/25 20:30:00";22.3;69
1595712600;"2020/07/25 23:30:00";20.5;78
1595723400;"2020/07/26 02:30:00";19.1;84
1595734200;"2020/07/26 05:30:00";18.5;88
1595745000;"2020/07/26 08:30:00";19;87
1595755800;"2020/07/26 11:30:00";22;69
1595766600;"2020/07/26 14:30:00";25;54
1595777400;"2020/07/26 17:30:00";25.7;47
1595788200;"2020/07/26 20:30:00";23.9;51
1595799000;"2020/07/26 23:30:00";19.2;65
1595809800;"2020/07/27 02:30:00";16.5;74
1595820600;"2020/07/27 05:30:00";15.2;79
1595831400;"2020/07/27 08:30:00";18;77
1595842200;"2020/07/27 11:30:00";25.7;55
1595853000;"2020/07/27 14:30:00";30.6;47
1595863800;"2020/07/27 17:30:00";31.3;46
1595874600;"2020/07/27 20:30:00";28.9;48
1595885400;"2020/07/27 23:30:00";25;62
1595896200;"2020/07/28 02:30:00";22.9;73
1595907000;"2020/07/28 05:30:00";20.7;77
1595917800;"2020/07/28 08:30:00";20.3;77
1595928600;"2020/07/28 11:30:00";22.2;67
1595939400;"2020/07/28 14:30:00";25.5;52
1595950200;"2020/07/28 17:30:00";25.9;46
1595961000;"2020/07/28 20:30:00";23.8;50
1595971800;"2020/07/28 23:30:00";20.4;57
1595982600;"2020/07/29 02:30:00";16.9;67
1595993400;"2020/07/29 05:30:00";13.9;75
1596004200;"2020/07/29 08:30:00";15.9;73
1596015000;"2020/07/29 11:30:00";21.9;57
1596025800;"2020/07/29 14:30:00";25.8;47
1596036600;"2020/07/29 17:30:00";26.4;42
1596047400;"2020/07/29 20:30:00";24.9;44
1596058200;"2020/07/29 23:30:00";20.3;54
1596069000;"2020/07/30 02:30:00";17;63
1596079800;"2020/07/30 05:30:00";15.5;67
1596090600;"2020/07/30 08:30:00";17.6;65
1596101400;"2020/07/30 11:30:00";26.7;45
1596112200;"2020/07/30 14:30:00";31.7;37
1596123000;"2020/07/30 17:30:00";32.4;36
1596133800;"2020/07/30 20:30:00";30.8;39
1596144600;"2020/07/30 23:30:00";26.2;43
1596155400;"2020/07/31 02:30:00";22.8;50
1596166200;"2020/07/31 05:30:00";20.8;55
1596177000;"2020/07/31 08:30:00";22.6;59
1596187800;"2020/07/31 11:30:00";31.9;49
1596198600;"2020/07/31 14:30:00";32.9;46
1596209400;"2020/07/31 17:30:00";33.1;47
1596220200;"2020/07/31 20:30:00";32.1;48
1596231000;"2020/07/31 23:30:00";27.8;60
1596241800;"2020/08/01 02:30:00";25.4;66
1596252600;"2020/08/01 05:30:00";22.6;68
1596263400;"2020/08/01 08:30:00";22.2;75
1596274200;"2020/08/01 11:30:00";24.6;71
1596285000;"2020/08/01 14:30:00";27.1;65
1596295800;"2020/08/01 17:30:00";27.7;61
1596306600;"2020/08/01 20:30:00";26;64
1596317400;"2020/08/01 23:30:00";23.1;68
1596328200;"2020/08/02 02:30:00";21;68
1596339000;"2020/08/02 05:30:00";19.3;73
1596349800;"2020/08/02 08:30:00";18.5;76
1596360600;"2020/08/02 11:30:00";20.9;65
1596371400;"2020/08/02 14:30:00";24.4;56
1596382200;"2020/08/02 17:30:00";24.9;51
1596393000;"2020/08/02 20:30:00";23;51
1596403800;"2020/08/02 23:30:00";20.4;56
1596414600;"2020/08/03 02:30:00";18.5;61
1596425400;"2020/08/03 05:30:00";16.8;67
1596436200;"2020/08/03 08:30:00";17.1;70
1596447000;"2020/08/03 11:30:00";17.4;80
1596457800;"2020/08/03 14:30:00";20.5;66
1596468600;"2020/08/03 17:30:00";22.8;46
1596479400;"2020/08/03 20:30:00";21.5;49
1596490200;"2020/08/03 23:30:00";18.4;61
1596501000;"2020/08/04 02:30:00";15.9;71
1596511800;"2020/08/04 05:30:00";13.2;78
1596522600;"2020/08/04 08:30:00";14.4;80
1596533400;"2020/08/04 11:30:00";19.9;63
1596544200;"2020/08/04 14:30:00";24.2;48
1596555000;"2020/08/04 17:30:00";24.4;44
1596565800;"2020/08/04 20:30:00";22.3;48
1596576600;"2020/08/04 23:30:00";17.7;62
1596587400;"2020/08/05 02:30:00";14.6;72
1596598200;"2020/08/05 05:30:00";12.6;78
1596609000;"2020/08/05 08:30:00";15.4;74
1596619800;"2020/08/05 11:30:00";24.3;47
1596630600;"2020/08/05 14:30:00";28.7;38
1596641400;"2020/08/05 17:30:00";29.4;36
1596652200;"2020/08/05 20:30:00";26.9;40
1596663000;"2020/08/05 23:30:00";21.4;55
1596673800;"2020/08/06 02:30:00";17.9;65
1596684600;"2020/08/06 05:30:00";15.5;73
1596695400;"2020/08/06 08:30:00";17.2;73
1596706200;"2020/08/06 11:30:00";26.8;47
1596717000;"2020/08/06 14:30:00";32.5;35
1596727800;"2020/08/06 17:30:00";32.9;33
1596738600;"2020/08/06 20:30:00";30.7;37
1596749400;"2020/08/06 23:30:00";25.4;49
1596760200;"2020/08/07 02:30:00";22.1;56
1596771000;"2020/08/07 05:30:00";18.9;65
1596781800;"2020/08/07 08:30:00";20.7;64
1596792600;"2020/08/07 11:30:00";30.3;43
1596803400;"2020/08/07 14:30:00";35.5;33
1596814200;"2020/08/07 17:30:00";35.9;31
1596825000;"2020/08/07 20:30:00";33;34
1596835800;"2020/08/07 23:30:00";27.5;45
1596846600;"2020/08/08 02:30:00";24;55
1596857400;"2020/08/08 05:30:00";21;64
1596868200;"2020/08/08 08:30:00";22.2;64
1596879000;"2020/08/08 11:30:00";30.1;47
1596889800;"2020/08/08 14:30:00";35.9;35
1596900600;"2020/08/08 17:30:00";37.1;31
1596911400;"2020/08/08 20:30:00";34;37
1596922200;"2020/08/08 23:30:00";28.6;48
1596933000;"2020/08/09 02:30:00";24.8;62
1596943800;"2020/08/09 05:30:00";22.9;73
1596954600;"2020/08/09 08:30:00";24.2;75
1596965400;"2020/08/09 11:30:00";30.9;54
1596976200;"2020/08/09 14:30:00";35.3;44
1596987000;"2020/08/09 17:30:00";35.8;41
1596997800;"2020/08/09 20:30:00";30.5;49
1597008600;"2020/08/09 23:30:00";22.1;95
1597019400;"2020/08/10 02:30:00";21.8;99
1597030200;"2020/08/10 05:30:00";20.8;94
1597041000;"2020/08/10 08:30:00";21.6;90
1597051800;"2020/08/10 11:30:00";27.2;71
1597062600;"2020/08/10 14:30:00";32.3;50
1597073400;"2020/08/10 17:30:00";33.1;46
1597084200;"2020/08/10 20:30:00";31.1;51
1597095000;"2020/08/10 23:30:00";27.1;67
1597105800;"2020/08/11 02:30:00";24.1;77
1597116600;"2020/08/11 05:30:00";22;83
1597127400;"2020/08/11 08:30:00";23.4;82
1597138200;"2020/08/11 11:30:00";30.4;62
1597149000;"2020/08/11 14:30:00";33.9;49
1597159800;"2020/08/11 17:30:00";30.2;58
1597170600;"2020/08/11 20:30:00";28.8;62
1597181400;"2020/08/11 23:30:00";24.9;74
1597192200;"2020/08/12 02:30:00";22.9;81
1597203000;"2020/08/12 05:30:00";21.8;82
1597213800;"2020/08/12 08:30:00";22.4;82
1597224600;"2020/08/12 11:30:00";30.1;57
1597235400;"2020/08/12 14:30:00";33.6;46
1597246200;"2020/08/12 17:30:00";31.2;54
1597257000;"2020/08/12 20:30:00";29;62
1597267800;"2020/08/12 23:30:00";26;74
1597278600;"2020/08/13 02:30:00";22.1;93
1597289400;"2020/08/13 05:30:00";19.8;100
1597300200;"2020/08/13 08:30:00";19.7;100
1597311000;"2020/08/13 11:30:00";22.4;100
1597321800;"2020/08/13 14:30:00";22.7;87
1597332600;"2020/08/13 17:30:00";23.3;84
1597343400;"2020/08/13 20:30:00";22.1;87
1597354200;"2020/08/13 23:30:00";20.8;91
1597365000;"2020/08/14 02:30:00";19.7;93
1597375800;"2020/08/14 05:30:00";19.2;95
1597386600;"2020/08/14 08:30:00";19.6;95
1597397400;"2020/08/14 11:30:00";20.2;95
1597408200;"2020/08/14 14:30:00";22;88
1597419000;"2020/08/14 17:30:00";23.4;80
1597429800;"2020/08/14 20:30:00";22.3;82
1597440600;"2020/08/14 23:30:00";20.6;88
1597451400;"2020/08/15 02:30:00";18.5;92
1597462200;"2020/08/15 05:30:00";17;93
1597473000;"2020/08/15 08:30:00";18.3;94
1597483800;"2020/08/15 11:30:00";23;79
1597494600;"2020/08/15 14:30:00";26.9;60
1597505400;"2020/08/15 17:30:00";27.1;54
1597516200;"2020/08/15 20:30:00";25.6;58
1597527000;"2020/08/15 23:30:00";21.8;68
1597537800;"2020/08/16 02:30:00";19.4;77
1597548600;"2020/08/16 05:30:00";18.9;86
1597559400;"2020/08/16 08:30:00";17.9;100
1597570200;"2020/08/16 11:30:00";21;100
1597581000;"2020/08/16 14:30:00";25.6;79
1597591800;"2020/08/16 17:30:00";25.2;63
1597602600;"2020/08/16 20:30:00";22.4;66
1597613400;"2020/08/16 23:30:00";18.5;80
1597624200;"2020/08/17 02:30:00";17.1;87
1597635000;"2020/08/17 05:30:00";16.3;92
1597645800;"2020/08/17 08:30:00";17.1;95
1597656600;"2020/08/17 11:30:00";20.1;86
1597667400;"2020/08/17 14:30:00";22.7;74
1597678200;"2020/08/17 17:30:00";21.4;91
1597689000;"2020/08/17 20:30:00";20.8;76
1597699800;"2020/08/17 23:30:00";17.6;87
1597710600;"2020/08/18 02:30:00";16.6;91
1597721400;"2020/08/18 05:30:00";15.9;93
1597732200;"2020/08/18 08:30:00";16.8;93
1597743000;"2020/08/18 11:30:00";20.9;82
1597753800;"2020/08/18 14:30:00";24;69
1597764600;"2020/08/18 17:30:00";25.1;65
1597775400;"2020/08/18 20:30:00";21.9;80
1597786200;"2020/08/18 23:30:00";19.4;86
1597797000;"2020/08/19 02:30:00";17.9;91
1597807800;"2020/08/19 05:30:00";16.9;94
1597818600;"2020/08/19 08:30:00";17.6;95
1597829400;"2020/08/19 11:30:00";20.7;87
1597840200;"2020/08/19 14:30:00";21.8;88
1597851000;"2020/08/19 17:30:00";23.9;81
1597861800;"2020/08/19 20:30:00";21.9;97
1597872600;"2020/08/19 23:30:00";20.3;99
1597883400;"2020/08/20 02:30:00";19.7;97
1597894200;"2020/08/20 05:30:00";19.6;96
1597905000;"2020/08/20 08:30:00";19.9;96
1597915800;"2020/08/20 11:30:00";26.1;75
1597926600;"2020/08/20 14:30:00";30.5;58
1597937400;"2020/08/20 17:30:00";29.7;57
1597948200;"2020/08/20 20:30:00";27.6;66
1597959000;"2020/08/20 23:30:00";24.2;77
1597969800;"2020/08/21 02:30:00";23.2;79
1597980600;"2020/08/21 05:30:00";19.8;100
1597991400;"2020/08/21 08:30:00";20.2;100
1598002200;"2020/08/21 11:30:00";21.7;100
1598013000;"2020/08/21 14:30:00";25.2;77
1598023800;"2020/08/21 17:30:00";27.1;60
1598034600;"2020/08/21 20:30:00";24.9;65
1598045400;"2020/08/21 23:30:00";22.1;70
1598056200;"2020/08/22 02:30:00";19.5;75
1598067000;"2020/08/22 05:30:00";17.1;84
1598077800;"2020/08/22 08:30:00";17.8;88
1598088600;"2020/08/22 11:30:00";21.8;75
1598099400;"2020/08/22 14:30:00";24.2;62
1598110200;"2020/08/22 17:30:00";24;61
1598121000;"2020/08/22 20:30:00";22.6;63
1598131800;"2020/08/22 23:30:00";20.5;69
1598142600;"2020/08/23 02:30:00";18.8;77
1598153400;"2020/08/23 05:30:00";17;84
1598164200;"2020/08/23 08:30:00";16.8;87
1598175000;"2020/08/23 11:30:00";19.6;73
1598185800;"2020/08/23 14:30:00";22.8;57
1598196600;"2020/08/23 17:30:00";23;54
1598207400;"2020/08/23 20:30:00";21.3;59
1598218200;"2020/08/23 23:30:00";18.6;64
1598229000;"2020/08/24 02:30:00";14.9;76
1598239800;"2020/08/24 05:30:00";14;84
1598250600;"2020/08/24 08:30:00";14.7;84
1598261400;"2020/08/24 11:30:00";19.2;70
1598272200;"2020/08/24 14:30:00";23.1;58
1598283000;"2020/08/24 17:30:00";24;53
1598293800;"2020/08/24 20:30:00";21.7;57
1598304600;"2020/08/24 23:30:00";18;71
1598315400;"2020/08/25 02:30:00";16;79
1598326200;"2020/08/25 05:30:00";15.3;84
1598337000;"2020/08/25 08:30:00";15.7;86
1598347800;"2020/08/25 11:30:00";21.4;71
1598358600;"2020/08/25 14:30:00";27.6;51
1598369400;"2020/08/25 17:30:00";27.9;50
1598380200;"2020/08/25 20:30:00";25.1;66
1598391000;"2020/08/25 23:30:00";21.4;73
1598401800;"2020/08/26 02:30:00";18.8;78
1598412600;"2020/08/26 05:30:00";17.7;82
1598423400;"2020/08/26 08:30:00";17.4;83
1598434200;"2020/08/26 11:30:00";19.7;70
1598445000;"2020/08/26 14:30:00";23.4;58
1598455800;"2020/08/26 17:30:00";24.6;52
1598466600;"2020/08/26 20:30:00";22.4;56
1598477400;"2020/08/26 23:30:00";17.3;69
1598488200;"2020/08/27 02:30:00";13.9;78
1598499000;"2020/08/27 05:30:00";12.8;83
1598509800;"2020/08/27 08:30:00";14;85
1598520600;"2020/08/27 11:30:00";18.3;76
1598531400;"2020/08/27 14:30:00";24.4;58
1598542200;"2020/08/27 17:30:00";25.8;55
1598553000;"2020/08/27 20:30:00";23.3;73
1598563800;"2020/08/27 23:30:00";18.1;100
1598574600;"2020/08/28 02:30:00";16.5;100
1598585400;"2020/08/28 05:30:00";14.9;100
1598596200;"2020/08/28 08:30:00";15.3;100
1598607000;"2020/08/28 11:30:00";18;100
1598617800;"2020/08/28 14:30:00";20.2;100
1598628600;"2020/08/28 17:30:00";21.5;68
1598639400;"2020/08/28 20:30:00";17.5;82
1598650200;"2020/08/28 23:30:00";14;98
1598661000;"2020/08/29 02:30:00";13;95
1598671800;"2020/08/29 05:30:00";12;96
1598682600;"2020/08/29 08:30:00";12.9;97
1598693400;"2020/08/29 11:30:00";16;90
1598704200;"2020/08/29 14:30:00";18.5;75
1598715000;"2020/08/29 17:30:00";18.1;77
1598725800;"2020/08/29 20:30:00";16.6;81
1598736600;"2020/08/29 23:30:00";15;84
1598747400;"2020/08/30 02:30:00";13.7;88
1598758200;"2020/08/30 05:30:00";12.7;90
1598769000;"2020/08/30 08:30:00";12.2;93
1598779800;"2020/08/30 11:30:00";14.2;96
1598790600;"2020/08/30 14:30:00";16.7;94
1598801400;"2020/08/30 17:30:00";16.5;100
1598812200;"2020/08/30 20:30:00";16.1;100
1598823000;"2020/08/30 23:30:00";15.3;100
1598833800;"2020/08/31 02:30:00";14.8;100
1598844600;"2020/08/31 05:30:00";13.2;100
1598855400;"2020/08/31 08:30:00";13.2;100
1598866200;"2020/08/31 11:30:00";16.7;87
1598877000;"2020/08/31 14:30:00";18.4;70
1598887800;"2020/08/31 17:30:00";19.1;65
1598898600;"2020/08/31 20:30:00";17.9;65
1598909400;"2020/08/31 23:30:00";15.5;76
1598920200;"2020/09/01 02:30:00";14.6;78
1598931000;"2020/09/01 05:30:00";12.9;84
1598941800;"2020/09/01 08:30:00";12.9;87
1598952600;"2020/09/01 11:30:00";17.9;71
1598963400;"2020/09/01 14:30:00";20.8;54
1598974200;"2020/09/01 17:30:00";20.2;56
1598985000;"2020/09/01 20:30:00";18.3;60
1598995800;"2020/09/01 23:30:00";14.3;72
1599006600;"2020/09/02 02:30:00";12.2;80
1599017400;"2020/09/02 05:30:00";10.9;84
1599028200;"2020/09/02 08:30:00";12;84
1599039000;"2020/09/02 11:30:00";18.1;70
1599049800;"2020/09/02 14:30:00";21.2;55
1599060600;"2020/09/02 17:30:00";21.5;52
1599071400;"2020/09/02 20:30:00";19.3;58
1599082200;"2020/09/02 23:30:00";16.2;72
1599093000;"2020/09/03 02:30:00";15.7;79
1599103800;"2020/09/03 05:30:00";14.3;83
1599114600;"2020/09/03 08:30:00";14;85
1599125400;"2020/09/03 11:30:00";21.3;66
1599136200;"2020/09/03 14:30:00";25.6;52
1599147000;"2020/09/03 17:30:00";26.2;50
1599157800;"2020/09/03 20:30:00";23.3;57
1599168600;"2020/09/03 23:30:00";18.7;71
1599179400;"2020/09/04 02:30:00";15.5;82
1599190200;"2020/09/04 05:30:00";13.8;86
1599201000;"2020/09/04 08:30:00";14.5;88
1599211800;"2020/09/04 11:30:00";22.2;69
1599222600;"2020/09/04 14:30:00";27.9;48
1599233400;"2020/09/04 17:30:00";28.5;42
1599244200;"2020/09/04 20:30:00";25.2;47
1599255000;"2020/09/04 23:30:00";21.1;68
1599265800;"2020/09/05 02:30:00";19;82
1599276600;"2020/09/05 05:30:00";17.4;85
1599287400;"2020/09/05 08:30:00";17.1;79
1599298200;"2020/09/05 11:30:00";17.5;79
1599309000;"2020/09/05 14:30:00";18.1;76
1599319800;"2020/09/05 17:30:00";19.2;68
1599330600;"2020/09/05 20:30:00";18.3;68
1599341400;"2020/09/05 23:30:00";16.3;68
1599352200;"2020/09/06 02:30:00";14.3;72
1599363000;"2020/09/06 05:30:00";13.3;77
1599373800;"2020/09/06 08:30:00";12.8;81
1599384600;"2020/09/06 11:30:00";16.4;72
1599395400;"2020/09/06 14:30:00";17.5;67
1599406200;"2020/09/06 17:30:00";18.2;63
1599417000;"2020/09/06 20:30:00";16.8;67
1599427800;"2020/09/06 23:30:00";13.6;75
1599438600;"2020/09/07 02:30:00";11.4;81
1599449400;"2020/09/07 05:30:00";10.3;85
1599460200;"2020/09/07 08:30:00";10.7;88
1599471000;"2020/09/07 11:30:00";16.9;75
1599481800;"2020/09/07 14:30:00";20.9;56
1599492600;"2020/09/07 17:30:00";21.3;51
1599503400;"2020/09/07 20:30:00";19.4;56
1599514200;"2020/09/07 23:30:00";15.1;68
1599525000;"2020/09/08 02:30:00";12.9;76
1599535800;"2020/09/08 05:30:00";11.2;81
1599546600;"2020/09/08 08:30:00";11.4;85
1599557400;"2020/09/08 11:30:00";16.7;75
1599568200;"2020/09/08 14:30:00";20.8;60
1599579000;"2020/09/08 17:30:00";22.5;56
1599589800;"2020/09/08 20:30:00";20.8;63
1599600600;"2020/09/08 23:30:00";17.1;75
1599611400;"2020/09/09 02:30:00";16.5;79
1599622200;"2020/09/09 05:30:00";14.6;86
1599633000;"2020/09/09 08:30:00";15.6;88
1599643800;"2020/09/09 11:30:00";21.3;74
1599654600;"2020/09/09 14:30:00";25.6;63
1599665400;"2020/09/09 17:30:00";26;57
1599676200;"2020/09/09 20:30:00";24.9;60
1599687000;"2020/09/09 23:30:00";22.1;60
1599697800;"2020/09/10 02:30:00";19.9;70
1599708600;"2020/09/10 05:30:00";17.9;78
1599719400;"2020/09/10 08:30:00";17.1;85
1599730200;"2020/09/10 11:30:00";20.8;81
1599741000;"2020/09/10 14:30:00";25.7;63
1599751800;"2020/09/10 17:30:00";25.7;60
1599762600;"2020/09/10 20:30:00";23.5;66
1599773400;"2020/09/10 23:30:00";19.8;75
1599784200;"2020/09/11 02:30:00";18.1;78
1599795000;"2020/09/11 05:30:00";16.1;83
1599805800;"2020/09/11 08:30:00";15.7;87
1599816600;"2020/09/11 11:30:00";22.9;74
1599827400;"2020/09/11 14:30:00";26.6;59
1599838200;"2020/09/11 17:30:00";26.5;53
1599849000;"2020/09/11 20:30:00";24;61
1599859800;"2020/09/11 23:30:00";19.9;70
1599870600;"2020/09/12 02:30:00";17.7;73
1599881400;"2020/09/12 05:30:00";15.1;81
1599892200;"2020/09/12 08:30:00";14.3;85
1599903000;"2020/09/12 11:30:00";19.1;74
1599913800;"2020/09/12 14:30:00";23.3;61
1599924600;"2020/09/12 17:30:00";23.7;55
1599935400;"2020/09/12 20:30:00";20.7;60
1599946200;"2020/09/12 23:30:00";16;73
1599957000;"2020/09/13 02:30:00";13.3;79
1599967800;"2020/09/13 05:30:00";11.6;83
1599978600;"2020/09/13 08:30:00";12.2;85
1599989400;"2020/09/13 11:30:00";21.2;65
1600000200;"2020/09/13 14:30:00";26.8;47
1600011000;"2020/09/13 17:30:00";26.7;42
1600021800;"2020/09/13 20:30:00";23.3;49
1600032600;"2020/09/13 23:30:00";18.1;61
1600043400;"2020/09/14 02:30:00";16.8;66
1600054200;"2020/09/14 05:30:00";15.3;71
1600065000;"2020/09/14 08:30:00";15.6;73
1600075800;"2020/09/14 11:30:00";25.1;57
1600086600;"2020/09/14 14:30:00";32.9;40
1600097400;"2020/09/14 17:30:00";32.9;37
1600108200;"2020/09/14 20:30:00";27.9;48
1600119000;"2020/09/14 23:30:00";21.8;62
1600129800;"2020/09/15 02:30:00";18.8;72
1600140600;"2020/09/15 05:30:00";17.2;76
1600151400;"2020/09/15 08:30:00";17.4;77
1600162200;"2020/09/15 11:30:00";27.1;54
1600173000;"2020/09/15 14:30:00";32.5;41
1600183800;"2020/09/15 17:30:00";31.9;39
1600194600;"2020/09/15 20:30:00";27;48
1600205400;"2020/09/15 23:30:00";21.6;62
1600216200;"2020/09/16 02:30:00";19.1;74
1600227000;"2020/09/16 05:30:00";17.4;78
1600237800;"2020/09/16 08:30:00";17.2;82
1600248600;"2020/09/16 11:30:00";21.2;75
1600259400;"2020/09/16 14:30:00";26.1;64
1600270200;"2020/09/16 17:30:00";28.3;55
1600281000;"2020/09/16 20:30:00";26;60
1600291800;"2020/09/16 23:30:00";22.4;69
1600302600;"2020/09/17 02:30:00";20.8;74
1600313400;"2020/09/17 05:30:00";19.9;74
1600324200;"2020/09/17 08:30:00";19.3;77
1600335000;"2020/09/17 11:30:00";23;67
1600345800;"2020/09/17 14:30:00";27.5;54
1600356600;"2020/09/17 17:30:00";27.6;47
1600367400;"2020/09/17 20:30:00";24.7;50
1600378200;"2020/09/17 23:30:00";21;49
1600389000;"2020/09/18 02:30:00";18.7;60
1600399800;"2020/09/18 05:30:00";17.1;72
1600410600;"2020/09/18 08:30:00";17;77
1600421400;"2020/09/18 11:30:00";22.5;68
1600432200;"2020/09/18 14:30:00";27.9;56
1600443000;"2020/09/18 17:30:00";28.7;53
1600453800;"2020/09/18 20:30:00";26.3;57
1600464600;"2020/09/18 23:30:00";24;62
1600475400;"2020/09/19 02:30:00";23;66
1600486200;"2020/09/19 05:30:00";20.4;85
1600497000;"2020/09/19 08:30:00";19.5;93
1600507800;"2020/09/19 11:30:00";22.3;85
1600518600;"2020/09/19 14:30:00";27.3;63
1600529400;"2020/09/19 17:30:00";27.3;56
1600540200;"2020/09/19 20:30:00";23.9;70
1600551000;"2020/09/19 23:30:00";19.2;99
1600561800;"2020/09/20 02:30:00";17.7;100
1600572600;"2020/09/20 05:30:00";17.2;100
1600583400;"2020/09/20 08:30:00";17.7;100
1600594200;"2020/09/20 11:30:00";19.6;99
1600605000;"2020/09/20 14:30:00";22.5;86
1600615800;"2020/09/20 17:30:00";23.5;80
1600626600;"2020/09/20 20:30:00";21.6;88
1600637400;"2020/09/20 23:30:00";20.1;92
1600648200;"2020/09/21 02:30:00";18.3;93
1600659000;"2020/09/21 05:30:00";17.3;94
1600669800;"2020/09/21 08:30:00";16.7;93
1600680600;"2020/09/21 11:30:00";20.6;73
1600691400;"2020/09/21 14:30:00";24.6;53
1600702200;"2020/09/21 17:30:00";24.7;45
1600713000;"2020/09/21 20:30:00";21.3;57
1600723800;"2020/09/21 23:30:00";16.3;67
1600734600;"2020/09/22 02:30:00";13.4;78
1600745400;"2020/09/22 05:30:00";11.2;84
1600756200;"2020/09/22 08:30:00";11.1;87
1600767000;"2020/09/22 11:30:00";17.4;72
1600777800;"2020/09/22 14:30:00";22.7;53
1600788600;"2020/09/22 17:30:00";23;61
1600799400;"2020/09/22 20:30:00";19.1;81
1600810200;"2020/09/22 23:30:00";17.2;89
1600821000;"2020/09/23 02:30:00";16.4;91
1600831800;"2020/09/23 05:30:00";15.4;93
1600842600;"2020/09/23 08:30:00";15.6;96
1600853400;"2020/09/23 11:30:00";19.1;88
1600864200;"2020/09/23 14:30:00";22.5;70
1600875000;"2020/09/23 17:30:00";22.9;64
1600885800;"2020/09/23 20:30:00";17.9;97
1600896600;"2020/09/23 23:30:00";16.2;100
1600907400;"2020/09/24 02:30:00";13.3;100
1600918200;"2020/09/24 05:30:00";11.8;100
1600929000;"2020/09/24 08:30:00";11.4;100
1600939800;"2020/09/24 11:30:00";16;100
1600950600;"2020/09/24 14:30:00";17.3;100
1600961400;"2020/09/24 17:30:00";16.2;98
1600972200;"2020/09/24 20:30:00";13.4;98
1600983000;"2020/09/24 23:30:00";11.5;100
1600993800;"2020/09/25 02:30:00";9.8;100
1601004600;"2020/09/25 05:30:00";9.4;100
1601015400;"2020/09/25 08:30:00";10;100
1601026200;"2020/09/25 11:30:00";12.3;100
1601037000;"2020/09/25 14:30:00";12;100
1601047800;"2020/09/25 17:30:00";11.7;100
1601058600;"2020/09/25 20:30:00";11.7;100
1601069400;"2020/09/25 23:30:00";10.3;100
1601080200;"2020/09/26 02:30:00";9.8;100
1601091000;"2020/09/26 05:30:00";8.7;100
1601101800;"2020/09/26 08:30:00";8.8;100
1601112600;"2020/09/26 11:30:00";11.3;100
1601123400;"2020/09/26 14:30:00";13.6;100
1601134200;"2020/09/26 17:30:00";13.8;80
1601145000;"2020/09/26 20:30:00";12.3;69
1601155800;"2020/09/26 23:30:00";11.2;81
1601166600;"2020/09/27 02:30:00";11;88
1601177400;"2020/09/27 05:30:00";10.1;98
1601188200;"2020/09/27 08:30:00";9.6;100
1601199000;"2020/09/27 11:30:00";9.7;100
1601209800;"2020/09/27 14:30:00";10.7;100
1601220600;"2020/09/27 17:30:00";11.8;100
1601231400;"2020/09/27 20:30:00";12.1;100
1601242200;"2020/09/27 23:30:00";12.3;100
1601253000;"2020/09/28 02:30:00";12.1;100
1601263800;"2020/09/28 05:30:00";11.7;100
1601274600;"2020/09/28 08:30:00";11.7;100
1601285400;"2020/09/28 11:30:00";12.2;100
